PK_CLIENTE,costumerkey,address_number,business_family,business_unit,city,costumer,costumer_address_1,costumer_address_2,costumer_address_3,costumer_address_4,costumer_type,country,division,division_name,line_of_business,phone,regional_sales_mgr,search_type,state,zip_code
7c85cb56cef1d2e823d84a955ee9c6267a917645319003b8faa60acdc5f6164d,10004602,0,R3,1,Não informado,Best Supermarket,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,Não informado,816-455-8733,S16,C,Não informado,0
7c9290d7379bd80be9d9c5e8f61fe7a2b46ac9b06926d2fb300f85eebb1eb41c,10024940,0,R2,1,Não informado,Tadpole Shop,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,Não informado,816-455-8733,S5,C,Não informado,0
7cd96462112258266c0663cfd06eda1a1408e7a51b9450d187699f2a26954dc9,10011821,0,R3,1,Não informado,FenP Supermarket,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,Não informado,816-455-8733,S5,C,Não informado,0
7cf6273277498840e1033ae4091cd375f3c141b769df35c037bbcf75abfce1a3,10021179,10021179,R3,1,El Cajon,Pacific Store,316 Millar Avenue,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S4,C,CA,92020
7d0cbb97622786784b3536167b84d195e86aadb2bd00fb47ded9018165a25991,10012927,0,R3,1,Não informado,Galaxy Supermarket,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,Não informado,816-455-8733,S1,C,Não informado,0
7d52bb6c61e8c7c8ddd97ab6ac003106ef79e08fbea4e30717054afd58ee9807,10025791,10025791,R3,1,Prineville,Valley Market,PO Box 667,Não informado,Não informado,Não informado,G2,US,2,Domestic,M1,816-455-8733,S16,C,OR,97754
7d53749efc8d0ec85c999c3a78d139ee66c8379a044f675eb0c5885600666176,10013426,0,R3,1,Não informado,GDC Shop,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,Não informado,816-455-8733,S1,C,Não informado,0
7d70700cb41cc9c82ad13e05fc263a056e420a50683738caba8c7b140d9341be,10026536,10026536,R3,1,Alexandria,Xenet Shop,3241 South Lower Tug Fork Road,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S1,C,KY,41001
7e6c47a8bd60c30dc1912ac813f5479b5636128caa91af7fbf2f4f8ee00422d4,10024022,10024022,R1,1,Irvine,Screen Supermarket,9950 Jeronimo Road,Attention: Sohaila,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S20,C,CA,92618
7f855214405ec15f43df1c6a1c99617e749817d96b65747cb78b4e9a6595fe75,10025737,0,R3,1,Não informado,Userland Maxistore,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,Não informado,816-455-8733,S16,C,Não informado,0
7fdd44162894b77c219f274c794693f6396034a6880a00d6a990cfd8ccfbb0df,10017054,10017054,R3,1,Newport,Icon Market,7640 North Telegraph,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S1,C,MI,0
7fe813f290abcb994e84da7670816d0d5928e9a88cbb4014df8e4b5946981ce3,10025241,10025241,R1,1,Hamamatsu City,TeamStore,RU-3 Hamamatsu Nishi,PO Box 1,Não informado,Não informado,G1,AU,1,International,Não informado,816-455-8733,S5,C,Não informado,0
809851d83df189b6e7226948bccc01c15eb94f8dadf249a86d2899737ec2bc4e,10025039,10025039,R1,1,Mentor,Tandy Superstore,9049 Tyler Blvd.,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S11,C,OH,44060
81166354b7c0617398e941bed3033e679e192d4ce71c177103fb06d597439d31,10026365,0,R3,1,Não informado,Whites,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,Não informado,816-455-8733,S16,C,Não informado,0
82b89d33cbaa2fb84d914e5930d64d6731a026af97ff08c9f8c561b27429bfbe,10024930,0,R3,1,Não informado,T3West Shop,Não informado,Não informado,Não informado,Não informado,G3,Não informado,1,International,Não informado,816-455-8733,S8,C,Não informado,0
83295510b50020c65570988c7065dbdb3958ffbad94e86f6a39d48f16e4a30b9,10002220,10002220,R3,1,Prince George,ACRON Shop,1594 Nicholson Street,Não informado,Não informado,Não informado,G3,CA,1,International,Não informado,816-455-8733,S5,C,BC,0
836082ea87012cf4af1740833179d8e272cc23c3ae763fc0ec79f6f41107226c,10013670,0,R3,1,Não informado,Gehlken Supermarket,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,Não informado,816-455-8733,S1,C,Não informado,0
836b95f6d3a6f0e09527026ecfe6092f11ffc6ab43292ccb8682a378b26a6ff1,10025025,10025025,R3,1,Auburn,Taligent Midstore,2402 West Valley Highway North,Não informado,Não informado,Não informado,G2,US,2,Domestic,M1,816-455-8733,S16,C,WA,98001
8396b75d69565985d2402796b1be386d346ecb8a68ee84da76995c45579f15d2,10000475,10000475,R3,1,Charlotte,AA-Wizard Shop,5745 N Tryon Street,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S16,C,NC,28213
83fb15eed818e623b2870c4be6bb2dcbbfc3cd47b046439665f5b6fd5922b337,10027348,10027348,R2,1,Tampa,Zephyr Shop,6501 Adamo Drive,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S5,I,FL,33619
84507b3804f4d4b25701a2108dab8411a615980704b2edb59667b4d1ca773fb1,10025284,10025284,R3,1,Hayward,Towmotor Supermarket,19745 Meekland Avenue,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S16,C,CA,94541
845821ce29d6a50b732b3de2ad4a65ea48b92faf661500475dabc3fddf6da50e,10000496,0,R3,1,Não informado,AboveNet Shop,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,Não informado,816-455-8733,S9,C,Não informado,0
850ac455bec6c99c2c2481923a1c96722fcf321df61f2c927786f0673962959b,10020256,0,O2,1,Não informado,Maxtor Shop,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,Não informado,816-455-8733,S12,C,Não informado,0
85374797fae9632634a3501ac9eb01fde73d4f654729a43c61cb407f34dd4dc6,10020323,0,R3,1,Não informado,Mead Supermarket,Não informado,Não informado,Não informado,Não informado,G1,Não informado,1,International,M1,816-455-8733,S16,C,Não informado,0
85d8c91a8de8a142b8a16547b5fca9b0cb3888885bc14f093effa8dce4cb76e5,10009653,10009653,R2,1,Mississauga,DCP Supermarket,3355 American Drive,Não informado,Não informado,Não informado,G3,CA,1,International,Não informado,816-455-8733,S8,C,ON,0
86044fa40e12a69ef2bbd23f62aa744888c1fb598d2a6a5254209eb1b165c71e,10022470,10022470,R3,1,Ormond Beach,Racal Store,Attention: Linda,100 Business Center Drive,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S5,C,FL,32176
86119b8d6da6d767fb1b04336d7f30d00d1fc0c8fae03b9cffcc15d3e1b5f6d6,10022750,10022750,R3,1,Watervliet,Ready-to-Run Shop,8300 Lane Drive,Não informado,Não informado,Não informado,G2,US,2,Domestic,M1,816-455-8733,S16,C,MI,49098
868119888bb0069387256e5ecc8ff25894c70f46bf155d53b3699bcd6756f066,10001263,0,R3,1,Não informado,AC&E Shop,Não informado,Não informado,Não informado,Não informado,G1,Não informado,1,International,M1,816-455-8733,S19,C,Não informado,0
86f0818cba75abab046fa3ea6f296a2948ab0fb26f6254e868d270124c69d2af,10025778,10025778,R3,1,Pomona,Valicert Midstore,1143 W 2nd Street,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S16,C,CA,91766
871a25455dcdbe69b84a443c8fe451e6ec839de472e0a03387647c880ea3ab5c,10021302,0,R2,1,Não informado,PageWeavers Shop,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,Não informado,816-455-8733,S5,C,Não informado,0
87461bb893b58b83fd42d736b188083e84cb00b54cf0849f059d5039ebc30b63,10017828,10017828,R1,1,Cypress,Lee Megastore,PO Box 762,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S20,C,CA,90630
8767cac8d2fd1c6c2620caf4dd0dfc2c83fc4e8b37b5d9290e9cd511ed37342d,10002139,0,R1,1,Não informado,Accrue Shop,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,Não informado,816-455-8733,S11,C,Não informado,0
876d0e32b006fb0841af71347e6839bc2b0bbff42779a8fd15deff76f56082f3,10006037,10006037,R3,1,Miami,Bigelow Store,7225 NW 25th Street,Não informado,Não informado,Não informado,G1,US,2,Domestic,Não informado,816-455-8733,S16,C,FL,33122
87b9191b45bbc39d4e7730f38c8ca2a624a014de6e6827e2853d0e1dac2fa914,10009642,10009642,R3,1,Joliet,David Store,812 Draper Avenue,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S16,C,IL,60432
87dd475e46ae4d25d1f28d6f09e04318d37ad25de0950b81472128fb0a2938c8,10019150,10019150,O2,1,Jacksonville,Kentucky Supermarket,Jacksonville PDC #21,Attention  Accounts Payable,PO Box 23017,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S12,C,FL,0
87e9efafa1b2a389985ddea23ccd289314dcac0f35579ec26c6246a6496b796e,10021411,0,R3,1,Não informado,Panix Shop,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,Não informado,816-455-8733,S4,C,Não informado,0
895771f58132f6c26a5b6da57d1ff00a2fb5e3d1b25f4e62844bd0ba4a8cb19e,10025587,10025587,R2,1,Phoenix,United Store,PO OB 20141,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S4,C,AZ,85036
89beb748f00e1c30265f56253918c820b3d70a9056571d3368a88abcac37ee7c,10012799,0,R3,1,Não informado,Gaecom Shop,Não informado,Não informado,Não informado,Não informado,G1,Não informado,1,International,M1,816-455-8733,S19,C,Não informado,0
89c6380a10c5ee455984ae992f18dfff82382aba55e8563436250fe77855c5ef,10023275,10023275,R3,1,Portland,RFI Superstore,PO Box 30659,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S3,C,OR,97294
89e301af0a2f8b7c21f219cc81f2137a28a04713e1a5bbacd5268c82f35bcacb,10021286,0,R3,1,Não informado,PagePoint Shop,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,Não informado,816-455-8733,S1,C,Não informado,0
89f0fcea732ac97689655f7a5b66800383ea137cfe539bcd817c1cc6a6d21c40,10004516,10004516,R3,1,Lighthorne Warwick,Besicorp Shop,Vehicle Operations,Building 540 53G/23/1,Banbury Road,Não informado,G1,UK,1,International,M1,816-455-8733,S19,C,Não informado,0
8a9c377afa03c9e1314ef7338fb25dc73ebeeb580671fc3a04aea720e3776b5d,10025061,10025061,R3,1,Canton,Target Store,PO Box 80509,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S9,C,OH,44708
8aaacaa80baf3a9a7cf09bbbcbf305e6468c9d8cb102686d8eab5300c3763c33,10022240,10022240,R3,1,Mississauga,Quantum Supermarket,1665 Shawson Drive,Não informado,Não informado,Não informado,G3,CA,1,International,Não informado,816-455-8733,S5,C,ON,0
8abcfaecc2493169088517a30e17d42f658b863de5cbf0088df35eabfa90926a,10023793,10023793,R2,1,Holden,Savetz Store,PO Box 249,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S2,C,LA,70744
8ae8483ee6fb685c4ac7b01808fcd43f30388bd256faa92d1c2942d55db38302,10027050,10027050,R3,1,Milwaukie,Your Market,3204 W Mill Road,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S9,C,WI,53209
8b98645952ddb6639b73054580779e76926d4c2d1ddc0fa605e35739956283f8,10025251,10025251,R2,1,Wooster,Time Supermarket,A Scott Fetzer Company,3201 West Old Lincoln Way,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S5,C,OH,44691
8bfa59a4d53bc5850903f3bf4201bce639bbf44db451984d3863c9bc810aae6c,10000502,0,R3,1,Não informado,Abstract Shop,Não informado,Não informado,Não informado,Não informado,G1,Não informado,1,International,M1,816-455-8733,S19,C,Não informado,0
8c21b22bf14433c389636c3dbad1a9cc91e7920f7bcf40fe43bf2de60298affb,10020171,10020171,R3,1,Morgantown,Lynn-Arthur Store,1537 Sabraton Ave,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S1,C,WV,26505
8c332a1918ab9165c12cff63d9604b11607ccf1c48c4f1c17143c1d9080c5199,10023447,10023447,R3,1,Tulsa,RKS Shop,Attention:  Accounts Payable,1624 North 71st East Avenue,Não informado,Não informado,G2,US,2,Domestic,M1,816-455-8733,S16,C,OK,74115
8c58e5bd28e09ac5c7ed16b2b37e5b9b3784bc04256cba4449ca1a4e6dbb8402,10022725,10022725,R3,1,Norcross,Razorfish Shop,1723 Webb Drive,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S16,C,GA,30093
8cb6bc4548f4d838f661b3c84f10eddccab4fa53f37c091607bd2f026f6c29ea,10020181,10020181,R3,1,D 95326 Kulmbach,Markets,Am Schwimmbad 8,Postfach 2008,Não informado,Não informado,G1,UK,1,International,M1,816-455-8733,S19,C,Não informado,0
8d0234270394ff353157a095b1c549ae3d7df0424427976018b008a59e0f3fd6,10020672,10020672,R3,1,N-0598 Oslo,Oki Shop,Brobekkveien 105,Não informado,Não informado,Não informado,G1,IR,1,International,M1,816-455-8733,S19,C,Não informado,0
8d56049af03ad7bd9b70ee8948db22932578309433d019298d21e7005514dd0b,10009623,10009623,R3,1,Gretna,Chas Market,2125 Whitney Avenue,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S16,I,LA,70056
8db4988382a15055c24866cbab5b58bf57b9c640485a8ea9c00aca40854550af,10001103,0,R3,1,Não informado,AC Store,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,Não informado,816-455-8733,S16,C,Não informado,0
8e05237e83c7324ca092ee9306d22e3d1e16634cbe44910102355b0da88ae11a,10027381,10027381,R3,1,Tumwater,Zero-Knowledge Supermarket,2649 R W Johnson Boulevard,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S16,C,WA,98512
8e3ce2bd29b529f529a6716cfa9f5d7bbcbc51376fb0bfde06e60f66420f2135,10025878,0,R3,1,Não informado,ValueClick Shop,Não informado,Não informado,Não informado,Não informado,G1,Não informado,1,International,M1,816-455-8733,S19,C,Não informado,0
8e4052026df6ce427b4c46d6a116772682566cbabe637797d80c7fcafea940cd,10010886,10010886,R1,1,Libby,EDGE Supermarket,522 Montana Avenue,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S11,C,MT,59923
8f0ad9d786937aba4df17d9645d34ae0b67811c11b0bd23e247386c76946accc,10019812,0,R2,1,Não informado,Lewis Supermarket,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,Não informado,816-455-8733,S5,C,Não informado,0
8f9626710f00bf3ed7e7cb30f045775a1e230d3268027e0f328672c0c64c78e4,10019682,10019682,R3,1,Lennox,Lamson Store,PO Box 409,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S3,C,SD,57039
8febce7e1e203f9b92b379121df3f55feaabf94eb573bce3c90d06559b514255,10002114,0,R3,1,Não informado,Accel Supermarket,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,Não informado,816-455-8733,S1,C,Não informado,0
90219ce9fce0b72b041ab9fc1464988e4aefc92f9dd4b9b55562bc73707df722,10007183,0,R2,1,Não informado,C.O.F. Shop,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,Não informado,816-455-8733,S3,C,Não informado,0
91481ea6eff1f5b7bffdf3699df3505571c62135b5a51cd9250308b8b4ae7899,10025285,10025285,R3,1,Chattanooga,Transalta Store,2401 East 31st Street,PO Box 72638,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S16,C,TN,37407
9150682df9c786d9ac9104f42ce1c6156a07ce8ec5bb12adf4370893c22cb6f6,10011842,0,R3,1,Não informado,Fentek Market,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,Não informado,816-455-8733,S16,C,Não informado,0
9192d67527db33cb3a9f91fc50b3b5127a98159dfdebd263f86a2f019718de87,10001818,0,R3,1,Não informado,Acc Supermarket,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,Não informado,816-455-8733,S16,C,Não informado,0
91f768664485dff84b4a709f6c9bc0eafcc131bd803036ba5ad7c8a35dd1581a,10024492,10024492,R3,1,Tonawanda,SNC Supermarket,Cache Border Services,2221 Kenmore Avenue,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S1,C,NY,14207
92183d6b7fa74dbf2a2f173d7cd8d6140b34a2d7f2c16138bbc6956bedb7fef4,10026355,10026355,R3,1,Casper,We Market,1275 North 6 Mile Road,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S3,C,WY,82604
92196a05872ba6a6e5289ffb1cd1bfa90cbfe3cdcd487e0d3a626b90186584e0,10024541,10024541,R3,1,Bedford,Southern Supermarket,Americas Body Company,PO Box 46539,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S9,C,OH,44146
92cb6609c6661025a30bd55ad7d4c46bbc1c3b14112d0b1ba40dc137d7df856c,10021185,10021185,R2,1,Tigard,Pacific Supermarket,7440 South West Bonita Road,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S3,C,OR,97224
93f3d247f6db4851ec0f32feaf7567d968a10b1b09197c5b540836987386231c,10006848,10006848,R3,1,Fredericksburg,BizNet Supermarket,1101A Potomac Avenue,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S1,C,VA,22405
947c9476f41403f0cb5e8e0e1b63c8e450326e5491e6f5c4fe7d2c235f20b701,10021802,0,R3,1,Não informado,Pick Store,Não informado,Não informado,Não informado,Não informado,G1,Não informado,1,International,M1,816-455-8733,S16,C,Não informado,0
94c0ee3fdad5de9db272e3d7de8d323a9e3f0f88f088c03a8effb5063376f84c,10025243,10025243,R3,1,Longview,Teca-Print Shop,PO Box 5308,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S16,C,TX,75608
9518aa53d0e4dd85cd3ba6178a18055fdc4591a66e18a8c105f380b0d0b6a08c,10012023,0,R3,1,Não informado,FICOM Shop,Não informado,Não informado,Não informado,Não informado,G3,Não informado,1,International,Não informado,816-455-8733,S5,C,Não informado,0
951927ec0e83d6744afefa576c591167ee0d963ee2a2cf2d7e0c662a670b4190,10015886,0,R3,1,Não informado,Hewlett Supermarket,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,Não informado,816-455-8733,S1,C,Não informado,0
953a0921f761e03c4823274554619a7ee4c27667565f4a9d0359cef8f0bce786,10017036,10017036,R1,1,Eagan,Icon Superstore,580 Yankee Doodle Rd Ste 1200,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S11,C,MN,55121
9582e880e0a188f5ea96867ab1fd9145c6d199060638bdc5cfab55bc812f1a81,10000457,0,O2,1,Não informado,A&G Shop,Não informado,Não informado,Não informado,Não informado,G1,Não informado,1,International,Não informado,816-455-8733,S1,C,Não informado,0
9583375350561bc2262ced00d4f118dc3cd0e9ba5c9fb07ff6736827d3237e94,10002115,0,R3,1,Não informado,Accent Store,Não informado,Não informado,Não informado,Não informado,G1,Não informado,1,International,M1,816-455-8733,S19,C,Não informado,0
959292bf3335c5713424d6f5318f28503ecddf8425342c3a8eef734fd1dce5f4,10018628,10018628,R2,1,Tigard,K.C. Supermarket,12805 SW 77th Place,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S5,C,OR,97223
966fc6dc4d53a8d45c384209a5feb6226b35ccb95e3180422f26b56e81cd6824,10000469,10000469,R3,1,Montreal,A-2-Z Supermarket,Attention:  Accounts Payable,7025 Ontario Street East,Não informado,Não informado,G3,CA,1,International,Não informado,816-455-8733,S5,C,QU,0
9684cf710c50e38e1eda4cac9347a6ed11be27ce58e06edda796c19a97481f4a,10021145,10021145,R2,1,Brookhaven,Pacel Shop,1127 South First Street NE,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S5,C,MS,39601
97188f5ccb9ef012b3fb7c75467747cd842498b5927d2a4e8806da398eb890af,10018867,10018867,R3,1,Flint,Kari Supermarket,2400 R E O Drive,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S16,C,MI,48507
980b7333fc31ae9f2b34996af114e2cc9723f2ca642e44356cbfac6ea963c58c,10010887,10010887,R3,1,Edmonton,Edia Shop,9605 56th Avenue,Não informado,Não informado,Não informado,G3,CA,1,International,Não informado,816-455-8733,S5,C,AB,0
986d0efde5bef0c53e0ac18bf31fb33695e867ac2b942c91b7dc6dcbf2395feb,10002964,10002964,R3,1,Edmonton,ActiveC Shop,7223 Girard Road,Não informado,Não informado,Não informado,G3,CA,1,International,Não informado,816-455-8733,S17,C,AB,0
9982be33cfc5ce5996ed3f01e6c720a578c784814ba7d092e3a587d8201ba0f1,10002154,0,R2,1,Não informado,Acer Superstore,Não informado,Não informado,Não informado,Não informado,G3,Não informado,1,International,Não informado,816-455-8733,S8,C,Não informado,0
999b9025acc3eb97c37498f8ba8e0d510cb13ac4090cc8a70faa2943d0568e70,10002412,0,R3,1,Não informado,Acsior Shop,Não informado,Não informado,Não informado,Não informado,G1,Não informado,1,International,M1,816-455-8733,S19,C,Não informado,0
9ab62caa19caf09eca3b7ec46accb37774adadde0e9976da869f36f646fec4b6,10009606,10009606,R3,1,Kilsyth,Champs Gigaplace,PO Box 105,Não informado,Não informado,Não informado,G1,UK,1,International,M1,816-455-8733,S19,C,Não informado,3136
9af4941ede327826e99879bdd5686fb2b4bb8f16c5e9e6ebe695a7b04e91e982,10009631,10009631,R3,1,Corona,Clearout Shop,1477 Davril Circle,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S16,C,CA,92880
9b07ee9028fc7da53b623cefd7d460d4ff1b28c2b811a0810448cd57e2b98f2a,10002506,10002506,R3,1,Salt Lake City,ActionWorld Shop,Attention: Doris Nielson,PO Box 26005,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S16,C,UT,84126
9be51429836b9e09a00a8bbbfedc8b0458199939eb10c798f32eb317b4991b25,10021111,0,R3,1,Não informado,P.C'S Shop,Não informado,Não informado,Não informado,Não informado,G3,Não informado,1,International,Não informado,816-455-8733,S5,C,Não informado,0
9c12a5760674405fc685f3d53bc59f8370b8ae4300fad58d8b7ee3d160f9a6c0,10019105,10019105,R3,1,Mechanicsville,Kensington Market,6029 Mechanicsville Pike,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S1,C,VA,23111
9c2173e6dd4ca7f228998be077e7002c68abac4176353c406020dfeaa27237e4,10023964,0,R3,1,Não informado,Science Store,Não informado,Não informado,Não informado,Não informado,G3,Não informado,1,International,Não informado,816-455-8733,S5,C,Não informado,0
9c447e1634e6270014c73db8ccf4b8cd5b36bb5e47998a5e749ba7c437f2013c,10022978,10022978,R3,1,Não informado,Relcom Shop,Não informado,Não informado,Não informado,Não informado,G2,UK,1,International,Não informado,816-455-8733,S16,I,Não informado,0
9c794a1627db3447770b4f39a35c79176787081b408cd832fc8f8c669fb9c74e,10023471,10023471,R3,1,Odessa,Road Warriors,915 West 42nd,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S16,C,TX,79764
9c83825894f2026f7d983f689cb61617ccd321420b7112dd54eb6c15c12f9847,10024918,0,R2,1,Não informado,T.F.C. Shop,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,Não informado,816-455-8733,S5,C,Não informado,0
9cb1ac2cc3c027f1dbe7fec13b539c61deea4975fc588dc694690f219216cd0d,10011546,0,R3,1,Não informado,Farrell Supermarket,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,Não informado,816-455-8733,S1,C,Não informado,0
9cd0496ad360fe4573b838930daa658ef9864bda2136389d3cc56e20ad235477,10024743,10024743,R3,1,Enumclaw,Stone Supermarket,907 Cole Street,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S1,C,WA,98022
9d4024a30564992913ffca808cdc5f73658b67f0ad086f6f611be1827c9bdf32,10017307,10017307,R3,1,Anjou,Idyll Store,10401 Boul Parkway,Não informado,Não informado,Não informado,G3,CA,1,International,Não informado,816-455-8733,S8,C,QU,0
9d6ce6e2e6f85e0e262f49d10c8eadbdf95b55291def20a652e25ad6baf704f6,10019665,10019665,R3,1,Hammond,Labatt Supermarket,7940 New Jersey Avenue,Não informado,Não informado,Não informado,G2,US,2,Domestic,M1,816-455-8733,S16,C,IN,46323
9da89a543e1b6f76716ad81be20a8c6102bd57b0a03a9bae15317d4df6f7df6b,10023715,10023715,R3,1,Plainfield,Diss Gigastore,Central Division,PO BOX 600,Não informado,Não informado,G2,US,2,Domestic,M1,816-455-8733,S16,C,IN,0
9decc147c77583ac72ae6bf05c7ab0114e6f309cfe1233973755ab282d5d8003,10025353,0,R2,1,Não informado,Total Store,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,Não informado,816-455-8733,S5,I,Não informado,0
9e133cbbb667dce56183fa1eb27c340eaffba1e963c8ed731508491f2faff280,10019617,10019617,R3,1,Spring,Kool-Seal Shop,2445 FM 2920,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S1,C,TX,77388
9e7184b96c810dc4da2bd96976e7deb124a9634288581825da70f53320218246,10010906,10010906,R3,1,Frederick,ediSys Shop,5702 Industry Lane Unit B1 & 2,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S1,C,MD,21704
9ee256b21f73c13ab78cf996cd41c096c8e7842661dd199f5e5b753509890731,10020413,10020413,R3,1,Okarche,Molson Store,PO Box 447,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S1,C,OK,73762
9f245bcb9061d99a2869d8275d027c1a4308db728941240666a6bb30e7353e23,10024725,10024725,R3,1,Jasper,Stone Market,PO Box 174,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S16,C,TX,75951
9f432bf7d24aaac0247351c893831ddf0b1ae17f5ba47ae4b08daafdfad4d41f,10022423,10022423,R2,1,Cincinnati,Qwest Shop,12110 Best Place,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S5,C,OH,45241
9fe87ae973630c086d765c94f764fe129eb99a42b7b73d38545b441476fa3200,10023516,10023516,R3,1,Miami,SAIC Supermarket,2900 Northwest 73rd Street,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S16,C,FL,33147
a02c5ba28b7bf863911c90c75a16a7f550a77a47da0d61353fa02356d8798537,10021139,10021139,R3,1,Livonia,Pace Shop,PO Box 3382,Attention  Accounts Payable,Não informado,Não informado,G3,US,2,Domestic,Não informado,816-455-8733,S5,C,MI,48151
a074f2b6d38c4dfd9d8d181d6d1690cdcbaafca01f26bf9a78b1f815b7982f49,10002155,0,R3,1,Não informado,ACES Supermarket,Não informado,Não informado,Não informado,Não informado,G1,Não informado,1,International,M1,816-455-8733,S18,C,Não informado,0
a08485dc55f3666fc3c4e4791fd2a6269d9bfe76eb352435fe7a6533fcf5d800,10014802,0,R3,1,Não informado,HBS Shop,Não informado,Não informado,Não informado,Não informado,G1,Não informado,1,International,M1,816-455-8733,S19,C,Não informado,0
